,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
191,0.656647226,0.0001495438911,0.3426050546,0.0001495438911,0.0001495438911,0.0001495438911
192,0.5514549326,0.0002365744026,0.2533711852,0.002602318429,0.1776673764,0.01443103856
193,0.1146347803,0.210813621,0.0002599428126,0.0002599428126,0.2264101898,0.4473615805
194,0.0003208213025,0.01957009945,0.003529034328,0.3596406801,0.5360923965,0.07090150786
195,0.3527324344,0.0002365744026,0.14454696,0.0002365744026,0.1682044003,0.0002365744026
196,0.0007479431563,0.0007479431563,0.0007479431563,0.0007479431563,0.8459237098,0.1503365744
197,0.1048196832,0.1621166161,0.5396022919,0.0003370407819,0.1722278396,0.0003370407819
198,0.7901993665,0.04490404323,0.061673188,0.0001863238308,0.05235699646,0.04490404323
199,0.3283048829,0.0001323276432,0.3494773058,0.0001323276432,0.1059944422,0.0001323276432
200,0.1036290879,0.001517869463,0.5548502829,0.000137988133,0.1533048158,0.000137988133
201,0.2464019421,0.0001734003815,0.5498526097,0.001907404196,0.0608635339,0.0001734003815
202,0.3390307857,0.00009711566476,0.5235505487,0.00592405555,0.01952024862,0.00009711566476
203,0.0008795074758,0.3262972735,0.04485488127,0.0008795074758,0.6253298153,0.0008795074758
204,0.0003512469266,0.007376185458,0.1829996488,0.0003512469266,0.04601334738,0.3867228662
205,0.08562844266,0.005508262394,0.1407110666,0.0005007511267,0.1306960441,0.0956434652
206,0.008447904588,0.02169951963,0.1707801888,0.001822097068,0.7969189995,0.000165645188
207,0.01717637202,0.02136573104,0.5701717637,0.004608294931,0.3858399665,0.0004189359028
208,0.01492537313,0.03624733475,0.4982231699,0.007818052594,0.4413646055,0.000710732054
209,0.0003524850194,0.0003524850194,0.04970038773,0.0003524850194,0.0003524850194,0.9485371872
210,0.0003404834866,0.007150153218,0.1297242084,0.003745318352,0.0003404834866,0.8583588696
211,0.005123428039,0.0004657661854,0.0004657661854,0.0004657661854,0.7456916628,0.0004657661854
212,0.0003381805884,0.1964829219,0.07473791004,0.0003381805884,0.7274264457,0.0003381805884
213,0.007934971937,0.04857751113,0.09502612735,0.0001935359009,0.4859686472,0.0001935359009
214,0.0002859593938,0.6436945954,0.0002859593938,0.0002859593938,0.3548756077,0.0002859593938
215,0.0003218538783,0.0003218538783,0.518506598,0.0003218538783,0.4798841326,0.0003218538783
216,0.1744539674,0.0002764722145,0.8241636716,0.0002764722145,0.0002764722145,0.0002764722145
217,0.0003941663382,0.0003941663382,0.0003941663382,0.0003941663382,0.0003941663382,0.997635002
218,0.0005162622612,0.1812080537,0.0005162622612,0.0005162622612,0.6251935983,0.1915332989
219,0.008581937066,0.0004086636698,0.004495300368,0.0004086636698,0.0004086636698,0.9771148345
220,0.0002238638908,0.01141705843,0.0002238638908,0.002462502798,0.3046787553,0.4479516454
221,0.0002343566909,0.1900632763,0.02367002578,0.171314741,0.583782517,0.0002343566909
222,0.1099357764,0.000377786173,0.4046089913,0.000377786173,0.1099357764,0.000377786173
223,0.0002508151492,0.0002508151492,0.0002508151492,0.01279157261,0.9006772009,0.05793829947
224,0.006614038831,0.0663537444,0.01088116066,0.0002133560913,0.7000213356,0.0002133560913
225,0.001223990208,0.001223990208,0.001223990208,0.001223990208,0.5887392901,0.3929008568
226,0.0002943773918,0.4271415955,0.0002943773918,0.00323815131,0.2917279953,0.2770091257
227,0.0002734481816,0.2764561116,0.0002734481816,0.0002734481816,0.7221766475,0.0002734481816
228,0.0002559508574,0.0002559508574,0.1461479396,0.0002559508574,0.0002559508574,0.8500127975
229,0.0002514458134,0.0002514458134,0.1184309781,0.0002514458134,0.002765903948,0.8777973347
230,0.1739545541,0.1109413787,0.0001909490166,0.0001909490166,0.0001909490166,0.3992743937
231,0.0003167564143,0.009819448844,0.7415267659,0.0003167564143,0.2473867596,0.0003167564143
232,0.009608624326,0.0002343566909,0.05882352941,0.01195219124,0.7150222639,0.1431919381
233,0.0009033423668,0.0009033423668,0.0009033423668,0.0009033423668,0.9132791328,0.009936766034
234,0.0009199632015,0.0009199632015,0.0009199632015,0.506899724,0.4609015639,0.02851885925
235,0.0009199632015,0.0009199632015,0.01011959522,0.4149034039,0.5528978841,0.01931922723
236,0.0005790387956,0.0005790387956,0.8170237406,0.09322524609,0.08743485814,0.0005790387956
237,0.0006548788474,0.2822527832,0.0006548788474,0.0006548788474,0.7144728225,0.0006548788474
238,0.005347593583,0.005347593583,0.005347593583,0.2727272727,0.005347593583,0.005347593583
239,0.0001419043565,0.0001419043565,0.04697034199,0.0001419043565,0.0001419043565,0.9523201362
240,0.0130282809,0.4960279631,0.0003177629488,0.0003177629488,0.4896727042,0.0003177629488
241,0.0108126962,0.1363794908,0.0003487966516,0.0003487966516,0.7921171957,0.05266829438
242,0.00296735905,0.0001413028119,0.02274975272,0.001554330931,0.001554330931,0.9666525364
243,0.04457897633,0.0005503577325,0.6114474408,0.0005503577325,0.3307649972,0.0005503577325
244,0.3712970952,0.0002876042565,0.3310324993,0.0002876042565,0.0002876042565,0.2965199885
245,0.0003910833007,0.02776691435,0.5322643723,0.0003910833007,0.3367227219,0.0003910833007
246,0.0004297378599,0.0004297378599,0.9974215728,0.0004297378599,0.0004297378599,0.0004297378599
247,0.0009033423668,0.0009033423668,0.3080397471,0.0009033423668,0.6874435411,0.0009033423668
248,0.05045999442,0.0002787844996,0.9481460831,0.0002787844996,0.0002787844996,0.0002787844996
249,0.0004411116012,0.0004411116012,0.9973533304,0.0004411116012,0.0004411116012,0.0004411116012
250,0.05570291777,0.002652519894,0.002652519894,0.002652519894,0.9310344828,0.002652519894
251,0.2414932276,0.0003303600925,0.05318797489,0.0003303600925,0.1655104063,0.5388173109
252,0.0002133560913,0.0002133560913,0.06848730531,0.05995306166,0.7106891402,0.0002133560913
253,0.04558244232,0.0005627462015,0.7715250422,0.0005627462015,0.1806415307,0.0005627462015
254,0.05565529623,0.001795332136,0.03770197487,0.0197486535,0.6660682226,0.001795332136
255,0.0003680529996,0.8542510121,0.0003680529996,0.02245123298,0.1144644829,0.007729112992
256,0.0003325573661,0.7386099102,0.0003325573661,0.0003325573661,0.2530761556,0.0003325573661
257,0.0005824111823,0.0005824111823,0.0005824111823,0.0005824111823,0.9965055329,0.0005824111823
258,0.0004657661854,0.6571960876,0.0004657661854,0.0004657661854,0.3404750815,0.0004657661854
259,0.0005757052389,0.0005757052389,0.0005757052389,0.0005757052389,0.9965457686,0.0005757052389
260,0.005592272496,0.03609557702,0.01576004067,0.0005083884087,0.8698525674,0.07168276563
261,0.0004837929366,0.08272859216,0.0004837929366,0.0004837929366,0.3004354136,0.6149008224
262,0.01041402083,0.000254000508,0.007874015748,0.05105410211,0.1196342393,0.810515621
263,0.0003118178983,0.006548175865,0.0003118178983,0.0003118178983,0.0003118178983,0.9918927346
264,0.0003070310101,0.0003070310101,0.0003070310101,0.0003070310101,0.0003070310101,0.9981578139
265,0.01953219195,0.0002411381722,0.0002411381722,0.4125874126,0.5669158428,0.0002411381722
266,0.0004701457452,0.05688763517,0.005171603197,0.6915843912,0.2449459332,0.0004701457452
267,0.0004679457183,0.01918577445,0.01918577445,0.3701450632,0.5854000936,0.005147402901
268,0.00703046535,0.04385671242,0.0003347840643,0.6899899565,0.2581185136,0.0003347840643
269,0.0005627462015,0.0005627462015,0.0005627462015,0.0005627462015,0.7433877321,0.2537985369
270,0.0005385029618,0.0005385029618,0.0005385029618,0.2374798061,0.4798061389,0.2805600431
271,0.002237136465,0.002237136465,0.002237136465,0.002237136465,0.9865771812,0.002237136465
272,0.0002021427128,0.0002021427128,0.1295734789,0.0002021427128,0.861330099,0.006266424095
273,0.0001950458358,0.002145504193,0.1464794227,0.0001950458358,0.8505948898,0.0001950458358
274,0.05315511346,0.0003108486167,0.3577867578,0.0003108486167,0.1837115325,0.003419334784
275,0.0003653635367,0.0003653635367,0.09901351845,0.0003653635367,0.7128242601,0.04420898794
276,0.0002566076469,0.1259943546,0.0002566076469,0.03104952528,0.2312034899,0.4467539133
277,0.09925762991,0.003024470718,0.08001099808,0.1624965631,0.3247181743,0.2422326093
278,0.0005136106831,0.07241910632,0.0005136106831,0.2624550591,0.3446327684,0.1545968156
279,0.0002572678158,0.0002572678158,0.0002572678158,0.0002572678158,0.0439927965,0.9547208644
280,0.04445098616,0.0002943773918,0.0002943773918,0.0002943773918,0.6596997351,0.2946717692
281,0.005589566143,0.0002661698163,0.0002661698163,0.008251264307,0.04285334043,0.9345222252
282,0.0002757099531,0.0002757099531,0.0002757099531,0.0002757099531,0.1905155776,0.8081058726
283,0.0002811357886,0.0002811357886,0.01433792522,0.0002811357886,0.1549058195,0.8296317121
284,0.0002520796572,0.0002520796572,0.0002520796572,0.0002520796572,0.0002520796572,0.7035543232
285,0.0002704895862,0.002975385448,0.0002704895862,0.1706789289,0.2923992426,0.5331349743
286,0.08916979843,0.08233686368,0.0003416467373,0.06525452682,0.5606422959,0.09600273317
287,0.0765370138,0.001254705144,0.001254705144,0.001254705144,0.9171894605,0.001254705144
288,0.005063901616,0.0002411381722,0.1087533156,0.4680491922,0.1183988425,0.270315891
289,0.009977470229,0.0003218538783,0.1194077889,0.0003218538783,0.8371419376,0.03250724171
290,0.0003303600925,0.0003303600925,0.1225635943,0.0003303600925,0.8229269904,0.04658077304
291,0.0003721622627,0.0003721622627,0.04875325642,0.15295869,0.5511723111,0.03386676591
292,0.2535481396,0.0003835826621,0.1960107403,0.0003835826621,0.50287687,0.04641350211
293,0.0006222775358,0.0006222775358,0.0006222775358,0.006845052894,0.9527069073,0.03795892968
294,0.0002719608376,0.4000543922,0.0002719608376,0.0002719608376,0.160728855,0.4027740005
295,0.0004171881519,0.0004171881519,0.06299541093,0.0004171881519,0.8097622028,0.1255736337
296,0.03383729302,0.0002399808015,0.07223422126,0.2954163667,0.3914086873,0.02183825294
297,0.000668002672,0.000668002672,0.000668002672,0.000668002672,0.6686706747,0.327989312
298,0.04402515723,0.002096436059,0.02306079665,0.002096436059,0.7987421384,0.1278825996
299,0.0003835826621,0.004219409283,0.0003835826621,0.0003835826621,0.9823551975,0.01189106252
